Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12917304039001465,15.320618867874146,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13117241859436035,15.255207061767578,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12926197052001953,15.271713256835938,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13026213645935059,15.310213088989258,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08300566673278809,15.335733652114868,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.2612452507019043,15.26973843574524,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12801313400268555,15.292701959609985,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14177489280700684,15.294058561325073,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08649611473083496,15.290564060211182,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1282346248626709,15.28509259223938,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1498091220855713,15.316628456115723,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13979244232177734,15.291627645492554,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14829564094543457,15.354154825210571,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14881539344787598,15.345024108886719,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15581989288330078,15.302574396133423,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15159153938293457,15.342438697814941,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13432717323303223,15.329943180084229,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15763068199157715,15.328474283218384,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.24557137489318848,15.418668985366821,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14480853080749512,15.335726499557495,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14493989944458008,15.350231647491455,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.11155414581298828,15.41216254234314,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13296794891357422,15.382319450378418,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.0966956615447998,15.421826839447021,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13498449325561523,15.376824617385864,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.09819602966308594,15.37734055519104,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.30658793449401855,15.450854539871216,0.0
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.24561142921447754,15.375336647033691,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.09469842910766602,15.392346143722534,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.36969661712646484,15.463974714279175,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.3619399070739746,15.45850944519043,0.0
